"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04"
"Brookline","MA","Boston","Norfolk",238,,,,,,,,,,,,,,3025,3097.5,3000,3000,3100,3100,3149.5,3000,3225,3250,3400,3300,3400,3400,3500,3300,3300,3300,3300,3500,3550,3650,3600,3550,3500,3600,3600,3600,3699.5,3600,3600,3500,3700,3700,3797,3800,3800,3900,3800,3825,3800,3800,3700,3600,3800,3900,3950,3950,3900,3900,3900,3900,3850,3725,3600,3600,3775,4000,4200,4100,4000,4000,3900,3850,3850,3700,3800,3800,3700,3850,4050,4050,3925,4000,4000,4000,4000,4000,4000,4000,4200,4500,4500,4500,4200,4000
"Homestead","FL","Miami-Fort Lauderdale","Miami-Dade",239,,,,,,,,,,,,1425,1400,1600,1600,1550,1450,1485,1500,1500,1550,1500,1472.5,1495,1450,1475,1450,1400,1450,1450,1350,1450,1450,1500,1500,1550,1590,1600,1600,1585,1592.5,1650,1567.5,1550,1562.5,1600,1600,1600,1550,1550,1550,1500,1600,1600,1600,1600,1600,1650,1650,1600,1600,1650,1625,1675,1600,1595,1750,1750,1612.5,1650,1750,1762.5,1800,1800,1799,1799,1850,1800,1800,1825,1820,1650,1800,1787.5,1837.5,1800,1800,1850,1825,1850,1850,1900,1900,1850,1900,1855,1800,1899.5,1900
"Mc Lean","VA","Washington","Fairfax",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.5,3750,3800,3880,3900,3900,4200,3825,3750,3500,3597.5,3600,3675,3600,3600,3700
"Clayton","NC","Raleigh","Johnston",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1600,1720,1695,1697.5,1629,1705,1600,1555,1582.5,1590,1592.5,1595,1656,1695
"Danville","CA","San Francisco","Contra Costa",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4300,4500,4300,4295,4800,4800,4700,4600,4495,4295,4200,4450,4200,4200,4295,4500
"Johns Creek","GA","Atlanta","Fulton",243,,,,,,,,,,,,,,,,2000,2000,1897.5,1950,1850,1900,1850,1800,1850,1825,1900,1890,1890,1850,1900,1950,1797.5,1800,1822.5,1850,1862.5,1837.5,1800,1849.5,1850,2000,2050,1950,2000,1950,1800,1925,1887.5,1995,1995,1950,2000,2000,1950,2000,1950,1950,1895,2000,2000,1900,1950,2000,2000,2050,2100,2000,2062.5,2090,2100,2100,2000,1950,2050,2200,2000,2025,2100,2200,2120,2100,2000,2095,2000,2150,2124.5,2100,2135,2100,2145,2200,2125,2140,2100,2100,2100,2100,2145,2195
"Huntersville","NC","Charlotte","Mecklenburg",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1850,1825,1895,1875,1897.5,1850,1885,1895,1850,1800,1795,1795,1809.5,1822,1875
"Menifee","CA","Riverside","Riverside",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1997,2017.5,1972.5,1995,2030,2034.5,2000,1997,2000,2050,2125,2095,2200,2100,2150
"Cleveland Heights","OH","Cleveland","Cuyahoga",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1212.5,1100,1150,1100,1150,1100,1100,1112.5,1100,1125,1200,1200,1250
"Longwood","FL","Orlando","Seminole",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2295,2297.5,2200,2350,2200,2142.5,2293.5,2382.5,2295,2222,2297.5,2347.5,2197.5
"Sammamish","WA","Seattle","King",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2962.5,2850,2895,2895,2900,3072.5,3195,3200,3050,3100,2995,2990,2995,3000,3000,3000,3000,3300
"Doral","FL","Miami-Fort Lauderdale","Miami-Dade",249,,,,,,,,,,,,2500,2500,2500,2500,2500,2600,2600,2600,2500,2500,2500,2500,2600,2600,2650,2695,2700,2700,2700,2590,2590,2600,2600,2700,2590,2550,2595,2700,2800,2725,2700,2700,2600,2650,2600,2650,2650,2600,2600,2590,2650,2750,2800,2750,2750,2750,2700,2700,2700,2800,2800,2800,2899.5,3000,2874.5,2900,3000,3000,2950,2900,2900,2900,2950,2950,3000,2800,2850,2899,2974.5,2899,2900,2700,2800,2850,2900,2900,2900,3000,3000,2990,3000,2950,3000,2999.5,2950,2950,3000,3000
"Diamond Bar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,2850,2780,2800,2850,2850,2850,2900,2900,2950,2950,2950,3000,2950,2900
"Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750,4850,4775,5000,5200,5250,5800,5250,5700,5000,5000,5500,5250
"Charlottesville","VA","Charlottesville","Albemarle",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1890,2025,2000,1950,2000,2162.5,2250,2112.5,2060,2097.5,2060,1962.5,2025,2095,2050
"Alpharetta","GA","Atlanta","Fulton",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2350,2200,2200,2450,2350,2200,2122.5,2350,2350,2200,2195,2150,2150,2250
"Buford","GA","Atlanta","Gwinnett",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1595,1610,1650,1650,1650,1650,1600,1645,1645,1617.5,1612.5,1650,1695,1700,1700
"Evans","GA","Augusta","Columbia",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1500,1575,1595,1550,1595,1650,1600,1550,1595,1600,1585,1595,1622.5,1550,1575,1562.5
"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2600,2500,2700,2500,2595,2500,2425,2450,2750,2400,2747.5,2395,2350,2400,2462.5,2495,2500,2572.5,2417.5,2400,2395,2350,2450,2500,2537.5,2572.5
"Cutler Bay","FL","Miami-Fort Lauderdale","Miami-Dade",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.5,2100,2119,2225,2175,2200,2200,2207,2250,2214,2200,2242.5,2262,2275,2250,2200
"Bothell","WA","Seattle","Snohomish",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.5,2595,2695,2672.5,2795,2792.5,2695,2650,2625,2550,2515,2500,2695,2697.5,2600,2665
"Palm Beach Gardens","FL","Miami-Fort Lauderdale","Palm Beach",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3197.5,3650,3322.5,3500,3350,3700,3500,3000,2800,2800,2900,2975
"Little Elm","TX","Dallas-Fort Worth","Denton",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1650,1650,1600,1600,1650,1595,1625,1600,1595,1600,1600,1595,1600,1650,1697.5,1650,1650,1695,1672.5,1697.5,1725,1750,1699.5,1725,1695,1750,1750,1795,1850,1850,1800,1785,1800,1872.5,1800,1800,1850,2000,1795,1750,1872.5,1850,1925,1850,1795,1795,1834.5,1800,1925,1995,1900,1950,1900,1900,1895,1850,1850,1850,1962.5,1950,1987.5
"Middleburg","FL","Jacksonville","Clay",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1480,1495,1495,1510,1527.5,1595,1550,1551.5,1553,1610,1525,1555,1575,1650,1622
"Lake Mary","FL","Orlando","Seminole",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,2100,2197.5,2245,2325,2197.5,2200,2122.5,2000,2022.5,2000,2195,2295,2296,2200
"Rancho Palos Verdes","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4500,4532,4500,4500,4500,4300,4275,4195,4197.5,4500,4600,4797.5,4750
"Richmond West","FL","Miami-Fort Lauderdale","Miami-Dade",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2199.5,2200,2200,2300,2275,2400,2400,2300,2495,2400,2400,2300,2300,2300
"Dacula","GA","Atlanta","Gwinnett",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,1544.5,1549.5,1595,1600,1595,1579,1575,1582.5,1580,1595,1550,1597.5,1610,1690,1657.5
"Walnut","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,3150,3200,3200,3200,3200,2989.5,2950,2950,2990
"Watertown","MA","Boston","Middlesex",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3100,3125,3125,3200,3100,3000,2950,2950,2900,2850,2850,2850,3300,3300,3250
"Rockwall","TX","Dallas-Fort Worth","Rockwall",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1985,1995,2095,2100,2100,2095,2025,1995,1950,1995,1950,1950,1995,2010,1995
"Fleming Island","FL","Jacksonville","Clay",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1699,1750,1850,1850,1900,1895,1875,1850,1775,1785,1787.5,1750,1795,1800,1885
"Winter Garden","FL","Orlando","Orange",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1950,1995,1950,1897.5,1897.5,1950,1990,2050,2050,2198,2145,2200,2197.5
"Junction City","KS","Junction City","Geary",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1275,1262.5,1237.5,1200,1200,1250,1250,1237,1200,1200,1225,1250
"Suwanee","GA","Atlanta","Gwinnett",272,,,,,,,,,,,,,,,,,,,,,1500,1600,1547.5,1500,1547.5,1500,1550,1597.5,1597.5,1572.5,1600,1600,1625,1624.5,1595,1550,1600,1600,1600,1600,1650,1650,1545,1595,1600,1600,1700,1672.5,1650,1650,1625,1600,1600,1675,1795,1800,1762.5,1700,1700,1650,1650,1750,1750,1750,1736,1800,1675,1650,1700,1685,1800,1800,1785,1725,1750,1725,1795,1700,1800,1742.5,1700,1850,1750,1725,1750,1722,1850,1886,1850,1862,1850,1850,1800,1850,1850,1850,1834,1800,1872.5
"Princeton","FL","Miami-Fort Lauderdale","Miami-Dade",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2000,2000,2000,1950,1950,2000,2000,1925,1900,2025,1965,2000,1962.5,1950,1950
"Richmond Hill","GA","Savannah","Bryan",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1725,1750,1725,1725,1750,1700,1695,1700,1750,1775,1750,1700,1737.5,1800
"Citrus Ridge","FL","Orlando","Osceola",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1450,1495,1500,1500,1525,1500,1595,1500,1600,1550,1500,1582.5,1675,1595,1600,1595,1695,1600,1650,1650,1650,1675,1697,1650,1650,1695,1650,1650,1672.5,1650,1650,1695
"Windermere","FL","Orlando","Orange",276,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2275,2200,2225,2100,1972.5,2125,2000,2212.5,2000,1985,1995,2095,2225,2295,2297.5,2295,2200,2200,2195,2100,2100,2100,2100,2100,2050,1900,1999,2000,2000,2072.5,1995,1970,2062.5,2100,2100,2200,2175,2200,2150,2350,2297.5,2225,2150,2100,2150,2200,2300,2350,2337.5,2397.5,2200,2200,2422.5,2280,2272.5,2312.5,2370,2397.5,2275,2500,2500,2450,2605,2525,2482.5,2450,2345,2400,2425,2500,2400,2400
"Newport","RI","Providence","Newport",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2250,2317.5,2447.5,2450,2500,2700,2725,2600,2600,2400,2650,2400,2400,2400,2450,2600,2600,2775,2800,2800
"Converse","TX","San Antonio","Bexar",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1450,1450,1450,1397.5,1425,1450,1450,1450,1450,1400,1475
"Summerville","SC","Charleston","Dorchester",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1650,1662.5,1695,1750,1695,1750,1750,1725,1662.5,1672.5,1650,1662.5,1750,1725,1750
"Katy","TX","Houston","Harris",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.5,1850,1900,1885,1995,1900,1975,2050,2150,2000,1972.5,1780,1780,1812.5,1825,1825
"East Hampton","NY","New York","Suffolk",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,40000,40000,39900,36750,35000,38000,39000,35000,35000,35000,35000,30000,30000
"Aspen","CO","Glenwood Springs","Pitkin",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,40000,40000,40000,40000,45000,45000,50000,50000,45000,50000,45000
"Davenport","FL","Lakeland","Polk",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1485,1485,1500,1512.5,1550,1487.5,1597.5,1550,1612.5,1625,1595,1690,1650
"Richmond","TX","Houston","Fort Bend",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1800,1925,1950,2000,2097.5,2097.5,1972.5,1950,2000,2100,2000,1950,2000,2100,1997.5,1950,1900,1895,1950,1900,1900,1962.5,1925,1950,1997,1850,1995,1899,1875,1900,1997.5,1897.5,1825,1950,1950,1900,1950,1985,1950,1950,2000,1997,1999,2000,1972.5,1895,1850,1900,1900
"Grovetown","GA","Augusta","Columbia",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1300,1295,1275,1275,1250,1200,1237.5,1250,1250,1250,1250,1250,1250,1250,1250,1295,1295,1295,1295,1250,1275,1285,1350,1325,1295,1295,1300,1300,1350,1295,1295,1275,1300,1300,1300,1350,1395,1395,1395,1350,1385,1262.5,1300,1275,1300,1325,1350,1400,1400,1400,1350,1350,1395,1400,1395,1375,1362.5,1350,1350,1325,1395
"Noyack","NY","New York","Suffolk",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,37500,40000,37750,37000,35000,33000,36000,36000,31500,34000,33000,33000,30000,33000
"North Haven","NY","New York","Suffolk",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,45000,45000,45000,45000,45000,45000,42500,40000,45000,45000,42000,40000
"Quogue","NY","New York","Suffolk",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000,44000,40000,38250,35000,35000,32000,30000,28750,26000,25500,26750,30000,27750
"Loganville","GA","Atlanta","Gwinnett",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,1450,1479,1497,1519,1539,1599,1500,1500,1495,1495,1495,1490,1533,1550,1595
"Fairburn","GA","Atlanta","Fulton",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,1500,1500,1450,1450,1495,1535,1555,1500,1545,1500,1560,1525,1525,1470
"Henrico","VA","Richmond","Henrico",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1650,1600,1700,1695,1695,1650,1650,1600,1600,1580,1675,1700,1700,1700
